Fecha-I,Vlo-I,Ori-I,Des-I,Emp-I,Fecha-O,Vlo-O,Ori-O,Des-O,Emp-O,DIA,MES,AÑO,DIANOM,TIPOVUELO,OPERA,SIGLAORI,SIGLADES
2017-06-25 20:35:00,81,SCEL,SCIE,SKU,2017-06-25 20:39:00,81,SCEL,SCIE,SKU,25,6,2017,Domingo,N,Sky Airline,Santiago,Concepcion
2017-06-26 20:35:00,81,SCEL,SCIE,SKU,2017-06-26 20:43:00,81,SCEL,SCIE,SKU,26,6,2017,Lunes,N,Sky Airline,Santiago,Concepcion
2017-06-27 20:35:00,81,SCEL,SCIE,SKU,2017-06-27 21:07:00,81,SCEL,SCIE,SKU,27,6,2017,Martes,N,Sky Airline,Santiago,Concepcion
2017-06-28 20:35:00,81,SCEL,SCIE,SKU,2017-06-28 21:18:00,81,SCEL,SCIE,SKU,28,6,2017,Miercoles,N,Sky Airline,Santiago,Concepcion
2017-06-29 20:35:00,81,SCEL,SCIE,SKU,2017-06-29 20:30:00,81,SCEL,SCIE,SKU,29,6,2017,Jueves,N,Sky Airline,Santiago,Concepcion
2017-06-30 20:35:00,81,SCEL,SCIE,SKU,2017-06-30 20:35:00,81,SCEL,SCIE,SKU,30,6,2017,Viernes,N,Sky Airline,Santiago,Concepcion
2017-06-03 13:50:00,100,SCEL,SCSE,SKU,2017-06-03 13:53:00,100,SCEL,SCSE,SKU,3,6,2017,Sabado,N,Sky Airline,Santiago,La Serena
2017-06-10 13:50:00,100,SCEL,SCSE,SKU,2017-06-10 13:58:00,100,SCEL,SCSE,SKU,10,6,2017,Sabado,N,Sky Airline,Santiago,La Serena
2017-06-17 13:50:00,100,SCEL,SCSE,SKU,2017-06-17 13:44:00,100,SCEL,SCSE,SKU,17,6,2017,Sabado,N,Sky Airline,Santiago,La Serena
2017-06-24 13:50:00,100,SCEL,SCSE,SKU,2017-06-24 15:15:00,100,SCEL,SCSE,SKU,24,6,2017,Sabado,N,Sky Airline,Santiago,La Serena
2017-06-23 15:05:00,102,SCEL,SCSE,SKU,2017-06-23 15:01:00,102,SCEL,SCSE,SKU,23,6,2017,Viernes,N,Sky Airline,Santiago,La Serena
2017-06-26 15:45:00,102,SCEL,SCSE,SKU,2017-06-26 15:45:00,102,SCEL,SCSE,SKU,26,6,2017,Lunes,N,Sky Airline,Santiago,La Serena
2017-06-30 15:05:00,102,SCEL,SCSE,SKU,2017-06-30 15:04:00,102,SCEL,SCSE,SKU,30,6,2017,Viernes,N,Sky Airline,Santiago,La Serena
2017-06-01 11:05:00,104,SCEL,SCSE,SKU,2017-06-01 11:51:00,104,SCEL,SCSE,SKU,1,6,2017,Jueves,N,Sky Airline,Santiago,La Serena
2017-06-02 11:05:00,104,SCEL,SCSE,SKU,2017-06-02 11:18:00,104,SCEL,SCSE,SKU,2,6,2017,Viernes,N,Sky Airline,Santiago,La Serena
2017-06-04 11:05:00,104,SCEL,SCSE,SKU,2017-06-04 11:02:00,104,SCEL,SCSE,SKU,4,6,2017,Domingo,N,Sky Airline,Santiago,La Serena
2017-06-05 11:05:00,104,SCEL,SCSE,SKU,2017-06-05 11:19:00,104,SCEL,SCSE,SKU,5,6,2017,Lunes,N,Sky Airline,Santiago,La Serena
2017-06-06 11:05:00,104,SCEL,SCSE,SKU,2017-06-06 11:12:00,104,SCEL,SCSE,SKU,6,6,2017,Martes,N,Sky Airline,Santiago,La Serena
2017-06-07 11:05:00,104,SCEL,SCSE,SKU,2017-06-07 11:08:00,104,SCEL,SCSE,SKU,7,6,2017,Miercoles,N,Sky Airline,Santiago,La Serena
2017-06-08 11:05:00,104,SCEL,SCSE,SKU,2017-06-08 11:04:00,104,SCEL,SCSE,SKU,8,6,2017,Jueves,N,Sky Airline,Santiago,La Serena
2017-06-09 11:05:00,104,SCEL,SCSE,SKU,2017-06-09 12:25:00,104,SCEL,SCSE,SKU,9,6,2017,Viernes,N,Sky Airline,Santiago,La Serena
2017-06-11 11:05:00,104,SCEL,SCSE,SKU,2017-06-11 11:46:00,104,SCEL,SCSE,SKU,11,6,2017,Domingo,N,Sky Airline,Santiago,La Serena
2017-06-12 11:05:00,104,SCEL,SCSE,SKU,2017-06-12 11:15:00,104,SCEL,SCSE,SKU,12,6,2017,Lunes,N,Sky Airline,Santiago,La Serena
2017-06-13 11:05:00,104,SCEL,SCSE,SKU,2017-06-13 11:08:00,104,SCEL,SCSE,SKU,13,6,2017,Martes,N,Sky Airline,Santiago,La Serena
2017-06-14 11:05:00,104,SCEL,SCSE,SKU,2017-06-14 12:01:00,104,SCEL,SCSE,SKU,14,6,2017,Miercoles,N,Sky Airline,Santiago,La Serena
2017-06-15 11:05:00,104,SCEL,SCSE,SKU,2017-06-15 11:19:00,104,SCEL,SCSE,SKU,15,6,2017,Jueves,N,Sky Airline,Santiago,La Serena
2017-06-16 11:05:00,104,SCEL,SCSE,SKU,2017-06-16 11:25:00,104,SCEL,SCSE,SKU,16,6,2017,Viernes,N,Sky Airline,Santiago,La Serena
2017-06-18 11:05:00,104,SCEL,SCSE,SKU,2017-06-18 10:59:00,104,SCEL,SCSE,SKU,18,6,2017,Domingo,N,Sky Airline,Santiago,La Serena
2017-06-19 11:05:00,104,SCEL,SCSE,SKU,2017-06-19 11:26:00,104,SCEL,SCSE,SKU,19,6,2017,Lunes,N,Sky Airline,Santiago,La Serena
2017-06-20 11:05:00,104,SCEL,SCSE,SKU,2017-06-20 11:08:00,104,SCEL,SCSE,SKU,20,6,2017,Martes,N,Sky Airline,Santiago,La Serena
2017-06-21 11:05:00,104,SCEL,SCSE,SKU,2017-06-21 11:05:00,104,SCEL,SCSE,SKU,21,6,2017,Miercoles,N,Sky Airline,Santiago,La Serena
2017-06-22 11:05:00,104,SCEL,SCSE,SKU,2017-06-22 11:03:00,104,SCEL,SCSE,SKU,22,6,2017,Jueves,N,Sky Airline,Santiago,La Serena
2017-06-23 11:05:00,104,SCEL,SCSE,SKU,2017-06-23 11:33:00,104,SCEL,SCSE,SKU,23,6,2017,Viernes,N,Sky Airline,Santiago,La Serena
2017-06-25 11:05:00,104,SCEL,SCSE,SKU,2017-06-25 11:04:00,104,SCEL,SCSE,SKU,25,6,2017,Domingo,N,Sky Airline,Santiago,La Serena
2017-06-26 11:05:00,104,SCEL,SCSE,SKU,2017-06-26 11:02:00,104,SCEL,SCSE,SKU,26,6,2017,Lunes,N,Sky Airline,Santiago,La Serena
2017-06-27 11:05:00,104,SCEL,SCSE,SKU,2017-06-27 11:26:00,104,SCEL,SCSE,SKU,27,6,2017,Martes,N,Sky Airline,Santiago,La Serena
2017-06-28 11:05:00,104,SCEL,SCSE,SKU,2017-06-28 11:16:00,104,SCEL,SCSE,SKU,28,6,2017,Miercoles,N,Sky Airline,Santiago,La Serena
2017-06-29 11:05:00,104,SCEL,SCSE,SKU,2017-06-29 11:04:00,104,SCEL,SCSE,SKU,29,6,2017,Jueves,N,Sky Airline,Santiago,La Serena
2017-06-30 11:05:00,104,SCEL,SCSE,SKU,2017-06-30 11:38:00,104,SCEL,SCSE,SKU,30,6,2017,Viernes,N,Sky Airline,Santiago,La Serena
2017-06-01 15:45:00,106,SCEL,SCSE,SKU,2017-06-01 15:46:00,106,SCEL,SCSE,SKU,1,6,2017,Jueves,N,Sky Airline,Santiago,La Serena
2017-06-02 17:05:00,106,SCEL,SCSE,SKU,2017-06-02 17:07:00,106,SCEL,SCSE,SKU,2,6,2017,Viernes,N,Sky Airline,Santiago,La Serena
2017-06-04 17:05:00,106,SCEL,SCSE,SKU,2017-06-04 17:03:00,106,SCEL,SCSE,SKU,4,6,2017,Domingo,N,Sky Airline,Santiago,La Serena
2017-06-05 17:05:00,106,SCEL,SCSE,SKU,2017-06-05 17:10:00,106,SCEL,SCSE,SKU,5,6,2017,Lunes,N,Sky Airline,Santiago,La Serena
2017-06-06 17:05:00,106,SCEL,SCSE,SKU,2017-06-06 17:04:00,106,SCEL,SCSE,SKU,6,6,2017,Martes,N,Sky Airline,Santiago,La Serena
2017-06-07 17:05:00,106,SCEL,SCSE,SKU,2017-06-07 17:07:00,106,SCEL,SCSE,SKU,7,6,2017,Miercoles,N,Sky Airline,Santiago,La Serena
2017-06-08 15:45:00,106,SCEL,SCSE,SKU,2017-06-08 15:37:00,106,SCEL,SCSE,SKU,8,6,2017,Jueves,N,Sky Airline,Santiago,La Serena
2017-06-09 17:05:00,106,SCEL,SCSE,SKU,2017-06-09 18:28:00,106,SCEL,SCSE,SKU,9,6,2017,Viernes,N,Sky Airline,Santiago,La Serena
2017-06-11 17:05:00,106,SCEL,SCSE,SKU,2017-06-11 17:12:00,106,SCEL,SCSE,SKU,11,6,2017,Domingo,N,Sky Airline,Santiago,La Serena
2017-06-12 17:05:00,106,SCEL,SCSE,SKU,2017-06-12 17:02:00,106,SCEL,SCSE,SKU,12,6,2017,Lunes,N,Sky Airline,Santiago,La Serena
2017-06-13 17:05:00,106,SCEL,SCSE,SKU,2017-06-13 16:59:00,106,SCEL,SCSE,SKU,13,6,2017,Martes,N,Sky Airline,Santiago,La Serena
2017-06-14 17:05:00,106,SCEL,SCSE,SKU,2017-06-14 17:12:00,106,SCEL,SCSE,SKU,14,6,2017,Miercoles,N,Sky Airline,Santiago,La Serena
2017-06-15 15:45:00,106,SCEL,SCSE,SKU,2017-06-15 17:45:00,106,SCEL,SCSE,SKU,15,6,2017,Jueves,N,Sky Airline,Santiago,La Serena
2017-06-16 17:05:00,106,SCEL,SCSE,SKU,2017-06-16 18:11:00,106,SCEL,SCSE,SKU,16,6,2017,Viernes,N,Sky Airline,Santiago,La Serena
2017-06-18 17:05:00,106,SCEL,SCSE,SKU,2017-06-18 17:02:00,106,SCEL,SCSE,SKU,18,6,2017,Domingo,N,Sky Airline,Santiago,La Serena
2017-06-19 17:05:00,106,SCEL,SCSE,SKU,2017-06-19 17:04:00,106,SCEL,SCSE,SKU,19,6,2017,Lunes,N,Sky Airline,Santiago,La Serena
2017-06-20 17:05:00,106,SCEL,SCSE,SKU,2017-06-20 17:00:00,106,SCEL,SCSE,SKU,20,6,2017,Martes,N,Sky Airline,Santiago,La Serena
2017-06-21 17:05:00,106,SCEL,SCSE,SKU,2017-06-21 17:16:00,106,SCEL,SCSE,SKU,21,6,2017,Miercoles,N,Sky Airline,Santiago,La Serena
2017-06-22 15:45:00,106,SCEL,SCSE,SKU,2017-06-22 15:44:00,106,SCEL,SCSE,SKU,22,6,2017,Jueves,N,Sky Airline,Santiago,La Serena
2017-06-23 17:05:00,106,SCEL,SCSE,SKU,2017-06-23 17:28:00,106,SCEL,SCSE,SKU,23,6,2017,Viernes,N,Sky Airline,Santiago,La Serena
2017-06-25 17:05:00,106,SCEL,SCSE,SKU,2017-06-25 17:14:00,106,SCEL,SCSE,SKU,25,6,2017,Domingo,N,Sky Airline,Santiago,La Serena
2017-06-26 17:05:00,106,SCEL,SCSE,SKU,2017-06-26 17:02:00,106,SCEL,SCSE,SKU,26,6,2017,Lunes,N,Sky Airline,Santiago,La Serena
2017-06-27 17:05:00,106,SCEL,SCSE,SKU,2017-06-27 17:06:00,106,SCEL,SCSE,SKU,27,6,2017,Martes,N,Sky Airline,Santiago,La Serena
2017-06-28 17:05:00,106,SCEL,SCSE,SKU,2017-06-28 17:01:00,106,SCEL,SCSE,SKU,28,6,2017,Miercoles,N,Sky Airline,Santiago,La Serena
2017-06-29 15:45:00,106,SCEL,SCSE,SKU,2017-06-29 15:48:00,106,SCEL,SCSE,SKU,29,6,2017,Jueves,N,Sky Airline,Santiago,La Serena
2017-06-30 17:05:00,106,SCEL,SCSE,SKU,2017-06-30 17:20:00,106,SCEL,SCSE,SKU,30,6,2017,Viernes,N,Sky Airline,Santiago,La Serena
2017-06-02 07:20:00,110,SCEL,SCAT,SKU,2017-06-02 07:32:00,110,SCEL,SCAT,SKU,2,6,2017,Viernes,N,Sky Airline,Santiago,Copiapo
2017-06-03 10:25:00,110,SCEL,SCAT,SKU,2017-06-03 10:24:00,110,SCEL,SCAT,SKU,3,6,2017,Sabado,N,Sky Airline,Santiago,Copiapo
2017-06-05 07:20:00,110,SCEL,SCAT,SKU,2017-06-05 07:18:00,110,SCEL,SCAT,SKU,5,6,2017,Lunes,N,Sky Airline,Santiago,Copiapo
2017-06-06 07:20:00,110,SCEL,SCAT,SKU,2017-06-06 07:33:00,110,SCEL,SCAT,SKU,6,6,2017,Martes,N,Sky Airline,Santiago,Copiapo
2017-06-07 07:20:00,110,SCEL,SCAT,SKU,2017-06-07 07:18:00,110,SCEL,SCAT,SKU,7,6,2017,Miercoles,N,Sky Airline,Santiago,Copiapo
2017-06-09 07:20:00,110,SCEL,SCAT,SKU,2017-06-09 08:30:00,110,SCEL,SCAT,SKU,9,6,2017,Viernes,N,Sky Airline,Santiago,Copiapo
2017-06-10 10:25:00,110,SCEL,SCAT,SKU,2017-06-10 10:22:00,110,SCEL,SCAT,SKU,10,6,2017,Sabado,N,Sky Airline,Santiago,Copiapo
2017-06-12 07:20:00,110,SCEL,SCAT,SKU,2017-06-12 07:18:00,110,SCEL,SCAT,SKU,12,6,2017,Lunes,N,Sky Airline,Santiago,Copiapo
2017-06-13 07:20:00,110,SCEL,SCAT,SKU,2017-06-13 07:24:00,110,SCEL,SCAT,SKU,13,6,2017,Martes,N,Sky Airline,Santiago,Copiapo
2017-06-14 07:20:00,110,SCEL,SCAT,SKU,2017-06-14 07:20:00,110,SCEL,SCAT,SKU,14,6,2017,Miercoles,N,Sky Airline,Santiago,Copiapo
2017-06-16 07:20:00,110,SCEL,SCAT,SKU,2017-06-16 07:21:00,110,SCEL,SCAT,SKU,16,6,2017,Viernes,N,Sky Airline,Santiago,Copiapo
2017-06-17 10:25:00,110,SCEL,SCAT,SKU,2017-06-17 10:27:00,110,SCEL,SCAT,SKU,17,6,2017,Sabado,N,Sky Airline,Santiago,Copiapo
2017-06-19 07:20:00,110,SCEL,SCAT,SKU,2017-06-19 07:29:00,110,SCEL,SCAT,SKU,19,6,2017,Lunes,N,Sky Airline,Santiago,Copiapo
2017-06-20 07:20:00,110,SCEL,SCAT,SKU,2017-06-20 07:17:00,110,SCEL,SCAT,SKU,20,6,2017,Martes,N,Sky Airline,Santiago,Copiapo
2017-06-21 07:20:00,110,SCEL,SCAT,SKU,2017-06-21 07:16:00,110,SCEL,SCAT,SKU,21,6,2017,Miercoles,N,Sky Airline,Santiago,Copiapo
2017-06-23 07:20:00,110,SCEL,SCAT,SKU,2017-06-23 07:20:00,110,SCEL,SCAT,SKU,23,6,2017,Viernes,N,Sky Airline,Santiago,Copiapo
2017-06-24 10:25:00,110,SCEL,SCAT,SKU,2017-06-24 10:24:00,110,SCEL,SCAT,SKU,24,6,2017,Sabado,N,Sky Airline,Santiago,Copiapo
2017-06-26 07:20:00,110,SCEL,SCAT,SKU,2017-06-26 07:17:00,110,SCEL,SCAT,SKU,26,6,2017,Lunes,N,Sky Airline,Santiago,Copiapo
2017-06-27 07:20:00,110,SCEL,SCAT,SKU,2017-06-27 07:24:00,110,SCEL,SCAT,SKU,27,6,2017,Martes,N,Sky Airline,Santiago,Copiapo
2017-06-28 07:20:00,110,SCEL,SCAT,SKU,2017-06-28 07:16:00,110,SCEL,SCAT,SKU,28,6,2017,Miercoles,N,Sky Airline,Santiago,Copiapo
2017-06-30 07:20:00,110,SCEL,SCAT,SKU,2017-06-30 07:19:00,110,SCEL,SCAT,SKU,30,6,2017,Viernes,N,Sky Airline,Santiago,Copiapo
2017-06-01 19:05:00,116,SCEL,SCAT,SKU,2017-06-01 19:04:00,116,SCEL,SCAT,SKU,1,6,2017,Jueves,N,Sky Airline,Santiago,Copiapo
2017-06-02 19:05:00,116,SCEL,SCAT,SKU,2017-06-02 19:00:00,116,SCEL,SCAT,SKU,2,6,2017,Viernes,N,Sky Airline,Santiago,Copiapo
2017-06-04 19:05:00,116,SCEL,SCAT,SKU,2017-06-04 19:17:00,116,SCEL,SCAT,SKU,4,6,2017,Domingo,N,Sky Airline,Santiago,Copiapo
2017-06-05 19:05:00,116,SCEL,SCAT,SKU,2017-06-05 19:02:00,116,SCEL,SCAT,SKU,5,6,2017,Lunes,N,Sky Airline,Santiago,Copiapo
2017-06-06 19:05:00,116,SCEL,SCAT,SKU,2017-06-06 19:20:00,116,SCEL,SCAT,SKU,6,6,2017,Martes,N,Sky Airline,Santiago,Copiapo
2017-06-07 19:05:00,116,SCEL,SCAT,SKU,2017-06-07 19:21:00,116,SCEL,SCAT,SKU,7,6,2017,Miercoles,N,Sky Airline,Santiago,Copiapo
2017-06-08 19:05:00,116,SCEL,SCAT,SKU,2017-06-08 19:10:00,116,SCEL,SCAT,SKU,8,6,2017,Jueves,N,Sky Airline,Santiago,Copiapo
2017-06-09 19:05:00,116,SCEL,SCAT,SKU,2017-06-09 20:18:00,116,SCEL,SCAT,SKU,9,6,2017,Viernes,N,Sky Airline,Santiago,Copiapo
2017-06-12 19:05:00,116,SCEL,SCAT,SKU,2017-06-12 19:31:00,116,SCEL,SCAT,SKU,12,6,2017,Lunes,N,Sky Airline,Santiago,Copiapo
2017-06-13 19:05:00,116,SCEL,SCAT,SKU,2017-06-13 19:15:00,116,SCEL,SCAT,SKU,13,6,2017,Martes,N,Sky Airline,Santiago,Copiapo
2017-06-14 19:05:00,116,SCEL,SCAT,SKU,2017-06-14 19:40:00,116,SCEL,SCAT,SKU,14,6,2017,Miercoles,N,Sky Airline,Santiago,Copiapo
2017-06-15 19:05:00,116,SCEL,SCAT,SKU,2017-06-15 19:14:00,116,SCEL,SCAT,SKU,15,6,2017,Jueves,N,Sky Airline,Santiago,Copiapo
2017-06-16 19:05:00,116,SCEL,SCAT,SKU,2017-06-16 19:29:00,116,SCEL,SCAT,SKU,16,6,2017,Viernes,N,Sky Airline,Santiago,Copiapo
2017-06-18 19:05:00,116,SCEL,SCAT,SKU,2017-06-18 19:26:00,116,SCEL,SCAT,SKU,18,6,2017,Domingo,N,Sky Airline,Santiago,Copiapo
2017-06-19 19:05:00,116,SCEL,SCAT,SKU,2017-06-19 19:03:00,116,SCEL,SCAT,SKU,19,6,2017,Lunes,N,Sky Airline,Santiago,Copiapo
2017-06-20 19:05:00,116,SCEL,SCAT,SKU,2017-06-20 19:00:00,116,SCEL,SCAT,SKU,20,6,2017,Martes,N,Sky Airline,Santiago,Copiapo
2017-06-21 19:05:00,116,SCEL,SCAT,SKU,2017-06-21 19:03:00,116,SCEL,SCAT,SKU,21,6,2017,Miercoles,N,Sky Airline,Santiago,Copiapo
2017-06-22 19:05:00,116,SCEL,SCAT,SKU,2017-06-22 20:59:00,116,SCEL,SCAT,SKU,22,6,2017,Jueves,N,Sky Airline,Santiago,Copiapo
2017-06-23 19:05:00,116,SCEL,SCAT,SKU,2017-06-23 19:06:00,116,SCEL,SCAT,SKU,23,6,2017,Viernes,N,Sky Airline,Santiago,Copiapo
2017-06-25 19:05:00,116,SCEL,SCAT,SKU,2017-06-25 19:23:00,116,SCEL,SCAT,SKU,25,6,2017,Domingo,N,Sky Airline,Santiago,Copiapo
2017-06-26 19:05:00,116,SCEL,SCAT,SKU,2017-06-26 19:07:00,116,SCEL,SCAT,SKU,26,6,2017,Lunes,N,Sky Airline,Santiago,Copiapo
2017-06-27 19:05:00,116,SCEL,SCAT,SKU,2017-06-27 18:59:00,116,SCEL,SCAT,SKU,27,6,2017,Martes,N,Sky Airline,Santiago,Copiapo
2017-06-28 19:05:00,116,SCEL,SCAT,SKU,2017-06-28 19:05:00,116,SCEL,SCAT,SKU,28,6,2017,Miercoles,N,Sky Airline,Santiago,Copiapo
2017-06-29 19:05:00,116,SCEL,SCAT,SKU,2017-06-29 19:21:00,116,SCEL,SCAT,SKU,29,6,2017,Jueves,N,Sky Airline,Santiago,Copiapo
2017-06-30 19:05:00,116,SCEL,SCAT,SKU,2017-06-30 19:04:00,116,SCEL,SCAT,SKU,30,6,2017,Viernes,N,Sky Airline,Santiago,Copiapo
2017-06-01 06:15:00,120,SCEL,SCCF,SKU,2017-06-01 06:49:00,120,SCEL,SCCF,SKU,1,6,2017,Jueves,N,Sky Airline,Santiago,Calama
2017-06-02 06:15:00,120,SCEL,SCCF,SKU,2017-06-02 06:20:00,120,SCEL,SCCF,SKU,2,6,2017,Viernes,N,Sky Airline,Santiago,Calama
2017-06-03 06:15:00,120,SCEL,SCCF,SKU,2017-06-03 06:10:00,120,SCEL,SCCF,SKU,3,6,2017,Sabado,N,Sky Airline,Santiago,Calama
2017-06-04 06:05:00,120,SCEL,SCCF,SKU,2017-06-04 06:05:00,120,SCEL,SCCF,SKU,4,6,2017,Domingo,N,Sky Airline,Santiago,Calama
2017-06-05 06:25:00,120,SCEL,SCCF,SKU,2017-06-05 06:29:00,120,SCEL,SCCF,SKU,5,6,2017,Lunes,N,Sky Airline,Santiago,Calama
2017-06-06 06:15:00,120,SCEL,SCCF,SKU,2017-06-06 06:15:00,120,SCEL,SCCF,SKU,6,6,2017,Martes,N,Sky Airline,Santiago,Calama
2017-06-07 06:15:00,120,SCEL,SCCF,SKU,2017-06-07 06:16:00,120,SCEL,SCCF,SKU,7,6,2017,Miercoles,N,Sky Airline,Santiago,Calama
2017-06-08 06:15:00,120,SCEL,SCCF,SKU,2017-06-08 06:13:00,120,SCEL,SCCF,SKU,8,6,2017,Jueves,N,Sky Airline,Santiago,Calama
2017-06-09 06:15:00,120,SCEL,SCCF,SKU,2017-06-09 07:01:00,120,SCEL,SCCF,SKU,9,6,2017,Viernes,N,Sky Airline,Santiago,Calama
2017-06-10 06:15:00,120,SCEL,SCCF,SKU,2017-06-10 06:19:00,120,SCEL,SCCF,SKU,10,6,2017,Sabado,N,Sky Airline,Santiago,Calama
2017-06-11 06:05:00,120,SCEL,SCCF,SKU,2017-06-11 06:03:00,120,SCEL,SCCF,SKU,11,6,2017,Domingo,N,Sky Airline,Santiago,Calama
2017-06-12 06:25:00,120,SCEL,SCCF,SKU,2017-06-12 06:32:00,120,SCEL,SCCF,SKU,12,6,2017,Lunes,N,Sky Airline,Santiago,Calama
2017-06-13 06:15:00,120,SCEL,SCCF,SKU,2017-06-13 06:11:00,120,SCEL,SCCF,SKU,13,6,2017,Martes,N,Sky Airline,Santiago,Calama
2017-06-14 06:15:00,120,SCEL,SCCF,SKU,2017-06-14 06:26:00,120,SCEL,SCCF,SKU,14,6,2017,Miercoles,N,Sky Airline,Santiago,Calama
2017-06-15 06:15:00,120,SCEL,SCCF,SKU,2017-06-15 06:23:00,120,SCEL,SCCF,SKU,15,6,2017,Jueves,N,Sky Airline,Santiago,Calama
2017-06-16 06:15:00,120,SCEL,SCCF,SKU,2017-06-16 06:17:00,120,SCEL,SCCF,SKU,16,6,2017,Viernes,N,Sky Airline,Santiago,Calama
2017-06-17 06:15:00,120,SCEL,SCCF,SKU,2017-06-17 06:11:00,120,SCEL,SCCF,SKU,17,6,2017,Sabado,N,Sky Airline,Santiago,Calama
2017-06-18 06:05:00,120,SCEL,SCCF,SKU,2017-06-18 06:03:00,120,SCEL,SCCF,SKU,18,6,2017,Domingo,N,Sky Airline,Santiago,Calama
2017-06-19 06:25:00,120,SCEL,SCCF,SKU,2017-06-19 06:24:00,120,SCEL,SCCF,SKU,19,6,2017,Lunes,N,Sky Airline,Santiago,Calama
2017-06-20 06:15:00,120,SCEL,SCCF,SKU,2017-06-20 06:15:00,120,SCEL,SCCF,SKU,20,6,2017,Martes,N,Sky Airline,Santiago,Calama
2017-06-21 06:15:00,120,SCEL,SCCF,SKU,2017-06-21 06:18:00,120,SCEL,SCCF,SKU,21,6,2017,Miercoles,N,Sky Airline,Santiago,Calama
2017-06-22 06:15:00,120,SCEL,SCCF,SKU,2017-06-22 06:24:00,120,SCEL,SCCF,SKU,22,6,2017,Jueves,N,Sky Airline,Santiago,Calama
2017-06-23 06:15:00,120,SCEL,SCCF,SKU,2017-06-23 06:21:00,120,SCEL,SCCF,SKU,23,6,2017,Viernes,N,Sky Airline,Santiago,Calama
2017-06-24 06:15:00,120,SCEL,SCCF,SKU,2017-06-24 06:14:00,120,SCEL,SCCF,SKU,24,6,2017,Sabado,N,Sky Airline,Santiago,Calama
2017-06-25 06:05:00,120,SCEL,SCCF,SKU,2017-06-25 06:10:00,120,SCEL,SCCF,SKU,25,6,2017,Domingo,N,Sky Airline,Santiago,Calama
2017-06-26 06:25:00,120,SCEL,SCCF,SKU,2017-06-26 06:46:00,120,SCEL,SCCF,SKU,26,6,2017,Lunes,N,Sky Airline,Santiago,Calama
2017-06-27 06:15:00,120,SCEL,SCCF,SKU,2017-06-27 06:14:00,120,SCEL,SCCF,SKU,27,6,2017,Martes,N,Sky Airline,Santiago,Calama
2017-06-28 06:15:00,120,SCEL,SCCF,SKU,2017-06-28 06:14:00,120,SCEL,SCCF,SKU,28,6,2017,Miercoles,N,Sky Airline,Santiago,Calama
2017-06-29 06:15:00,120,SCEL,SCCF,SKU,2017-06-29 06:22:00,120,SCEL,SCCF,SKU,29,6,2017,Jueves,N,Sky Airline,Santiago,Calama
2017-06-30 06:15:00,120,SCEL,SCCF,SKU,2017-06-30 06:19:00,120,SCEL,SCCF,SKU,30,6,2017,Viernes,N,Sky Airline,Santiago,Calama
2017-06-01 13:00:00,122,SCEL,SCCF,SKU,2017-06-01 13:07:00,122,SCEL,SCCF,SKU,1,6,2017,Jueves,N,Sky Airline,Santiago,Calama
2017-06-02 13:00:00,122,SCEL,SCCF,SKU,2017-06-02 13:00:00,122,SCEL,SCCF,SKU,2,6,2017,Viernes,N,Sky Airline,Santiago,Calama
2017-06-04 13:00:00,122,SCEL,SCCF,SKU,2017-06-04 12:57:00,122,SCEL,SCCF,SKU,4,6,2017,Domingo,N,Sky Airline,Santiago,Calama
2017-06-05 13:00:00,122,SCEL,SCCF,SKU,2017-06-05 13:20:00,122,SCEL,SCCF,SKU,5,6,2017,Lunes,N,Sky Airline,Santiago,Calama
2017-06-06 13:00:00,122,SCEL,SCCF,SKU,2017-06-06 13:01:00,122,SCEL,SCCF,SKU,6,6,2017,Martes,N,Sky Airline,Santiago,Calama
2017-06-07 13:00:00,122,SCEL,SCCF,SKU,2017-06-07 12:55:00,122,SCEL,SCCF,SKU,7,6,2017,Miercoles,N,Sky Airline,Santiago,Calama
2017-06-08 13:00:00,122,SCEL,SCCF,SKU,2017-06-08 12:55:00,122,SCEL,SCCF,SKU,8,6,2017,Jueves,N,Sky Airline,Santiago,Calama
2017-06-09 13:00:00,122,SCEL,SCCF,SKU,2017-06-09 13:28:00,122,SCEL,SCCF,SKU,9,6,2017,Viernes,N,Sky Airline,Santiago,Calama
2017-06-11 13:00:00,122,SCEL,SCCF,SKU,2017-06-11 13:06:00,122,SCEL,SCCF,SKU,11,6,2017,Domingo,N,Sky Airline,Santiago,Calama
2017-06-12 13:00:00,122,SCEL,SCCF,SKU,2017-06-12 14:38:00,122,SCEL,SCCF,SKU,12,6,2017,Lunes,N,Sky Airline,Santiago,Calama
2017-06-13 13:00:00,122,SCEL,SCCF,SKU,2017-06-13 13:10:00,122,SCEL,SCCF,SKU,13,6,2017,Martes,N,Sky Airline,Santiago,Calama
2017-06-14 13:00:00,122,SCEL,SCCF,SKU,2017-06-14 12:59:00,122,SCEL,SCCF,SKU,14,6,2017,Miercoles,N,Sky Airline,Santiago,Calama
2017-06-15 13:00:00,122,SCEL,SCCF,SKU,2017-06-15 12:55:00,122,SCEL,SCCF,SKU,15,6,2017,Jueves,N,Sky Airline,Santiago,Calama
2017-06-16 13:00:00,122,SCEL,SCCF,SKU,2017-06-16 13:04:00,122,SCEL,SCCF,SKU,16,6,2017,Viernes,N,Sky Airline,Santiago,Calama
2017-06-18 13:00:00,122,SCEL,SCCF,SKU,2017-06-18 13:07:00,122,SCEL,SCCF,SKU,18,6,2017,Domingo,N,Sky Airline,Santiago,Calama
